Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
9280	-15719.9	-15703.6	-16.2437	0.0825596	0.111194	0.102865	0.0801068	0.111495	0.0782265	0.0795824	0.119414	0.104621	0.0797899	0.0836301	0.16169	0.0854095	0.0843169	0.114509	0.115814	0.154051	0.0952267	0.125034	0.148135	0.0739433	0.089754	0.0725439	0.0321977	0.0330793	0.0286462	0.0359191	0.0337603	0.0765422	0.0293107	0.0237688	0.0342623	0.0153273	0.0202178	0.0444848	0.0272573	0.027972	0.0481962	0.0315919	0.036666	0.0195327	0.0203967	0.0695839	3.04262
9290	-15724.7	-15707.8	-16.8584	0.103471	0.112213	0.113536	0.0955532	0.136467	0.104665	0.0804393	0.125157	0.083238	0.0661571	0.0926947	0.129611	0.103476	0.104568	0.130088	0.113719	0.167666	0.0933471	0.100016	0.114791	0.0598782	0.0954872	0.0818623	0.0238593	0.0349491	0.0195335	0.0508116	0.0241034	0.0770864	0.0430694	0.028709	0.0245254	0.0111022	0.0225927	0.0409831	0.0206046	0.025006	0.0503749	0.0332717	0.0485881	0.0228719	0.0328218	0.061134	3.1041
9300	-15728.6	-15712.9	-15.6595	0.072461	0.0976182	0.103332	0.0873263	0.108171	0.0882545	0.0912723	0.103282	0.108566	0.0718866	0.0638839	0.132771	0.10495	0.100521	0.128003	0.133185	0.150268	0.0763709	0.118929	0.13852	0.0652285	0.0863852	0.0709228	0.0246529	0.023738	0.0141706	0.032507	0.0369597	0.0496828	0.0278169	0.0268285	0.0370858	0.0220872	0.0250788	0.0335222	0.0320716	0.0245671	0.0575068	0.0352181	0.0469504	0.0199195	0.0260775	0.0856559	2.98421
9310	-15720.4	-15704.2	-16.251	0.0944964	0.115352	0.0993876	0.0743505	0.13627	0.092804	0.0831383	0.120359	0.0923083	0.0998845	0.0814644	0.126933	0.071435	0.0918435	0.110316	0.112522	0.170008	0.0715088	0.111228	0.134308	0.077322	0.0975561	0.0843013	0.0284252	0.0450563	0.0320664	0.0467964	0.0395377	0.0623238	0.0303026	0.0282149	0.0209429	0.0220872	0.0244404	0.0495893	0.0240517	0.0259708	0.0489811	0.0274566	0.0491345	0.0142601	0.0269125	0.0477083	3.04336
9320	-15723.3	-15707.2	-16.1527	0.0930196	0.106038	0.106836	0.0689906	0.136952	0.0786366	0.066325	0.114963	0.0951209	0.0776381	0.0944979	0.127939	0.0879595	0.0877139	0.108874	0.122104	0.158615	0.106771	0.0990904	0.109214	0.0509277	0.0941949	0.0739676	0.0281269	0.0324522	0.0253575	0.0445321	0.0416827	0.0770152	0.0386914	0.0194971	0.0365491	0.0148106	0.0219576	0.0427577	0.0326733	0.0303256	0.056104	0.0167799	0.0564028	0.0235342	0.0348079	0.093078	3.03352
9330	-15729.9	-15713.7	-16.2379	0.0902803	0.101152	0.108061	0.0830906	0.135311	0.110601	0.0646537	0.120834	0.108428	0.0665803	0.0930831	0.111648	0.0896516	0.0939278	0.117789	0.0960224	0.162917	0.0733801	0.108029	0.131468	0.0699006	0.0941949	0.0724004	0.0186519	0.0317571	0.0268465	0.03575	0.0275054	0.0621696	0.0298631	0.0239646	0.0229968	0.01786	0.0448624	0.0536612	0.0317376	0.0408404	0.0682996	0.0221069	0.0385584	0.0235342	0.0209304	0.0967406	3.04204
9340	-15721.9	-15706.1	-15.854	0.0905394	0.109515	0.116203	0.0673325	0.130015	0.0927658	0.0890337	0.0908478	0.0958316	0.0809744	0.0736401	0.13982	0.0683124	0.0818436	0.106396	0.107216	0.161231	0.0827904	0.115436	0.129264	0.0625828	0.0858855	0.0734634	0.0314115	0.0388618	0.0395643	0.0579719	0.0341654	0.0510415	0.0432738	0.0245095	0.0286485	0.0143279	0.0414796	0.045876	0.0246208	0.0344691	0.0596437	0.0308275	0.0389229	0.0162039	0.0254593	0.0714305	3.00365
9350	-15721.6	-15704.6	-17.0792	0.0895227	0.11328	0.106894	0.0752353	0.129454	0.098738	0.084131	0.129392	0.0965872	0.0674032	0.088943	0.140997	0.0794597	0.0961791	0.110449	0.116017	0.161231	0.0810612	0.12581	0.138001	0.0589001	0.0873433	0.0943761	0.0171889	0.0399911	0.0233144	0.0579676	0.0265031	0.0552072	0.0477116	0.0298373	0.0489494	0.0103839	0.0318223	0.0442547	0.0286711	0.0254762	0.0660381	0.0320093	0.0450008	0.0240625	0.0284151	0.0739609	3.12617
9360	-15721.7	-15706	-15.6535	0.0863684	0.104488	0.112817	0.0726388	0.118128	0.0824644	0.081397	0.121519	0.0885452	0.0877592	0.0840495	0.121256	0.0783704	0.0775727	0.115801	0.130037	0.165499	0.0894316	0.117067	0.11645	0.0764184	0.072444	0.0842944	0.0197274	0.0412642	0.013629	0.0547137	0.0348907	0.061436	0.0478233	0.038698	0.0269406	0.0137511	0.0178286	0.0472294	0.0352286	0.0243223	0.0449729	0.0279658	0.0425152	0.0123926	0.0262766	0.0671805	2.9836
9370	-15730.3	-15714.2	-16.1691	0.11085	0.119261	0.0936079	0.0712859	0.156346	0.106573	0.0591898	0.114276	0.079357	0.0768738	0.0689556	0.147026	0.0973312	0.109831	0.111008	0.106671	0.169357	0.0779612	0.103361	0.131709	0.0580748	0.102269	0.084686	0.0235071	0.0264282	0.017935	0.0565133	0.0225346	0.0764512	0.0376118	0.018721	0.0269406	0.0100256	0.014336	0.0443826	0.0352286	0.0244828	0.0559327	0.0279658	0.0446926	0.0280162	0.011951	0.0756433	3.03516
9380	-15727.5	-15711.6	-15.9037	0.0871948	0.0921823	0.112028	0.0781435	0.131792	0.115885	0.071994	0.130608	0.0841133	0.0773289	0.0988467	0.147026	0.0745058	0.0975873	0.0985061	0.125618	0.157058	0.0750049	0.116216	0.124054	0.071298	0.0830659	0.0859896	0.0209197	0.0264282	0.0139617	0.0463329	0.0403801	0.049474	0.0322372	0.0268314	0.0470964	0.0193099	0.011936	0.0443826	0.0314233	0.0198596	0.0641252	0.0279658	0.0521636	0.0171938	0.0127535	0.0678046	3.00862
9390	-15724.4	-15709	-15.4126	0.0941547	0.105297	0.108496	0.0590676	0.127637	0.105466	0.0909677	0.125791	0.0852073	0.0599345	0.0851478	0.145524	0.0692284	0.0926791	0.110951	0.111441	0.148418	0.0662078	0.113135	0.13326	0.0745204	0.077308	0.0857284	0.0252455	0.0273682	0.0226633	0.0483112	0.0407565	0.0598709	0.0406934	0.0272083	0.0301283	0.0147558	0.0261428	0.0434672	0.033027	0.0394121	0.0471306	0.0191244	0.0408754	0.0221897	0.0115472	0.0640317	2.95952
9400	-15733.5	-15717.7	-15.7317	0.102503	0.112705	0.0917586	0.0773419	0.119087	0.0762742	0.081257	0.0953888	0.115701	0.0679826	0.0749536	0.135033	0.0860419	0.0809176	0.114491	0.106567	0.171518	0.0692069	0.102802	0.134158	0.0629992	0.102789	0.0879138	0.0422416	0.0331759	0.017243	0.0609196	0.0444185	0.0678664	0.0387378	0.011373	0.0330004	0.0226429	0.0198072	0.0347021	0.0216194	0.0385685	0.0561952	0.0299783	0.027903	0.0137359	0.0176307	0.0902726	2.99142
9410	-15725.6	-15710.4	-15.2476	0.070849	0.088171	0.115056	0.0750673	0.143535	0.0782008	0.065515	0.121525	0.101745	0.0757329	0.0914319	0.122488	0.0844978	0.0852022	0.113013	0.110173	0.153931	0.0869488	0.112969	0.139002	0.0668931	0.0947085	0.0668414	0.0258981	0.0356377	0.0190559	0.0391128	0.0410104	0.064028	0.0313885	0.0101083	0.0228167	0.0223653	0.0168035	0.0337661	0.0396448	0.033593	0.0531306	0.0208095	0.0421815	0.0213177	0.0333318	0.0735179	2.94301
9420	-15725.6	-15709.1	-16.4914	0.111734	0.0929192	0.11156	0.0551391	0.127781	0.101383	0.0838647	0.107967	0.0949616	0.0920666	0.0805234	0.138639	0.079929	0.102985	0.103641	0.119117	0.161116	0.0911492	0.107867	0.132244	0.0573898	0.118671	0.0759472	0.0293524	0.0514737	0.0141878	0.0423052	0.0320193	0.0663608	0.0357555	0.00918643	0.037176	0.0114971	0.0245681	0.0373693	0.0427934	0.0355761	0.0568218	0.0217748	0.041602	0.0272965	0.0271056	0.0745741	3.06739
9430	-15722.9	-15707.6	-15.3041	0.0895903	0.108756	0.11403	0.0623485	0.13016	0.0908907	0.0831454	0.107073	0.0896771	0.0882053	0.0655362	0.138032	0.0899111	0.0967136	0.110289	0.112904	0.123707	0.0664992	0.105829	0.117733	0.0861333	0.0835571	0.0641636	0.028783	0.0351572	0.0256482	0.0415641	0.0402899	0.0690196	0.038037	0.0180788	0.0311887	0.0184756	0.0180603	0.0401504	0.0307819	0.0270332	0.0530352	0.0290141	0.0597594	0.0249749	0.0195133	0.0752142	2.94866
9440	-15730.3	-15714.3	-16.0454	0.0914532	0.103703	0.135108	0.0860045	0.112209	0.0995153	0.0622801	0.121624	0.0973093	0.0855194	0.0782544	0.116412	0.0870894	0.094734	0.110807	0.133223	0.137528	0.0631919	0.10688	0.116704	0.0668037	0.0899964	0.070941	0.0422138	0.0332741	0.0228447	0.0525615	0.0322837	0.0559412	0.0631106	0.01624	0.026445	0.0186749	0.0280942	0.0399125	0.0329953	0.0321371	0.0601992	0.0194029	0.045533	0.0220409	0.0312919	0.0803082	3.0228
9450	-15728.4	-15711.2	-17.1795	0.10219	0.101012	0.102456	0.0911303	0.131331	0.121922	0.0837459	0.138122	0.0995406	0.0919986	0.0806595	0.156363	0.090149	0.10861	0.120464	0.123714	0.164266	0.0732006	0.0990424	0.125835	0.0763912	0.102052	0.0850018	0.0176775	0.0373235	0.0298567	0.0480494	0.0302626	0.071003	0.0394359	0.0168999	0.0331184	0.0107933	0.0280942	0.0410206	0.0185957	0.0403002	0.0373388	0.0245832	0.0374374	0.0220409	0.0201787	0.0629928	3.1362
9460	-15722.8	-15706.8	-16.078	0.0930703	0.095169	0.0937324	0.0665581	0.124105	0.0908432	0.0867965	0.123058	0.108733	0.0795658	0.0835102	0.125929	0.0921173	0.080794	0.119087	0.114015	0.163234	0.0716779	0.124805	0.148136	0.0794063	0.0891183	0.0697732	0.0312406	0.0351555	0.0237015	0.0480494	0.0402382	0.0646351	0.0383629	0.0138984	0.031206	0.025823	0.0280942	0.0387898	0.0316016	0.0182808	0.0435562	0.0339408	0.0416584	0.013486	0.0166263	0.0844763	3.02606
9470	-15728.6	-15712.8	-15.7909	0.0680997	0.102655	0.101106	0.0606015	0.120177	0.106812	0.075239	0.125852	0.101972	0.103905	0.0967586	0.114103	0.0960389	0.0926281	0.117347	0.116871	0.173066	0.0822246	0.121561	0.112687	0.0539175	0.103626	0.0799262	0.0176392	0.0331279	0.018245	0.0480494	0.0349086	0.0632338	0.0314737	0.015508	0.031206	0.0216196	0.0275986	0.0348296	0.0289856	0.0181542	0.0572057	0.014244	0.0537437	0.017943	0.0318822	0.0705713	2.99734
9480	-15728.3	-15713	-15.3559	0.081469	0.0958899	0.12149	0.0568334	0.117282	0.082459	0.084102	0.105014	0.080923	0.095114	0.0621856	0.15797	0.0922694	0.0870184	0.11712	0.104138	0.168967	0.0786476	0.131719	0.110083	0.0451012	0.0897057	0.0727916	0.0325831	0.0375084	0.0209438	0.0604272	0.0315322	0.0616674	0.0419286	0.0210229	0.0200758	0.0162577	0.0235406	0.0281896	0.0283737	0.0233643	0.0650157	0.0351508	0.0537437	0.0160618	0.0325121	0.0656563	2.95385
9490	-15730.3	-15714.7	-15.6463	0.0786771	0.117784	0.101975	0.0700338	0.117591	0.0936875	0.0671837	0.112812	0.111081	0.0791519	0.0875054	0.146447	0.0873543	0.0861734	0.116109	0.11908	0.185433	0.0810672	0.1217	0.114293	0.0684902	0.0848526	0.0645209	0.031861	0.0312109	0.0313159	0.050301	0.0325994	0.0404602	0.0366127	0.0221473	0.0295616	0.017416	0.0199893	0.0323422	0.0364993	0.0179309	0.0492236	0.0137374	0.0577235	0.0344264	0.00796834	0.0765497	2.98288
9500	-15723.9	-15707.7	-16.1532	0.0984457	0.0856191	0.113909	0.0819437	0.123249	0.105881	0.0804263	0.119652	0.115617	0.0876069	0.0728087	0.150845	0.0781222	0.107073	0.120066	0.115557	0.156413	0.0713315	0.108453	0.125654	0.0659965	0.0823219	0.082441	0.0350222	0.0386329	0.0309701	0.0503859	0.0325994	0.0465004	0.0198783	0.0174085	0.0350949	0.0266326	0.0245799	0.0422342	0.0262259	0.0320369	0.0613119	0.0268597	0.0452255	0.0179283	0.00898132	0.0656296	3.03357
9510	-15719.6	-15703.1	-16.4318	0.0861027	0.131125	0.120675	0.077853	0.121624	0.0973338	0.0682332	0.121274	0.0957302	0.0797143	0.0916995	0.134321	0.0760633	0.105248	0.112217	0.119205	0.164487	0.0757421	0.110107	0.144806	0.0708038	0.0773049	0.077349	0.0366359	0.0338418	0.0309701	0.0513703	0.0398057	0.063023	0.0384491	0.0233215	0.0350949	0.0149146	0.02435	0.0403342	0.0226881	0.0273193	0.0523317	0.016343	0.0449034	0.0207704	0.0213896	0.0645629	3.06144
9520	-15728.6	-15712.6	-16.0758	0.117925	0.0905712	0.109186	0.0737854	0.126383	0.0849865	0.0653123	0.121131	0.101408	0.0866846	0.0720078	0.139944	0.0861928	0.0779554	0.0975724	0.119205	0.147306	0.0976312	0.0917152	0.134764	0.0403803	0.100506	0.0755824	0.0430135	0.0492564	0.0275356	0.053392	0.0364117	0.0677435	0.0395462	0.0200488	0.0218414	0.0178656	0.0167978	0.0421848	0.0237934	0.0346567	0.0663408	0.0310702	0.0513393	0.0212291	0.0246066	0.0790226	3.02583
9530	-15728.1	-15711.2	-16.8738	0.101567	0.124787	0.117398	0.0745382	0.132399	0.0868605	0.0814208	0.126922	0.104683	0.0818926	0.0703634	0.145587	0.0810835	0.0863631	0.102087	0.120916	0.161822	0.0865752	0.095828	0.13186	0.066359	0.0852526	0.0869411	0.0247787	0.0459787	0.0240451	0.0461624	0.0487727	0.0664452	0.0567033	0.0155652	0.0499758	0.00948229	0.0154893	0.0350383	0.0334262	0.0233585	0.0449101	0.0369218	0.0434093	0.0290799	0.02753	0.075052	3.10563
9540	-15731.7	-15716.8	-14.8413	0.0769727	0.112041	0.0831729	0.0658012	0.1353	0.118167	0.0755183	0.102864	0.0845977	0.0969734	0.0707924	0.142287	0.0766653	0.0812043	0.100376	0.102543	0.171953	0.0857935	0.10517	0.140662	0.0510812	0.0832058	0.0900315	0.024706	0.0268172	0.0154311	0.0330985	0.0399305	0.0686517	0.0383929	0.0205579	0.0266813	0.0167519	0.0223492	0.0302252	0.016942	0.0235944	0.0556258	0.0289968	0.0434093	0.0279281	0.0166832	0.0724315	2.90238
9550	-15728.8	-15711.4	-17.3603	0.101806	0.102446	0.0913917	0.0741336	0.120175	0.0931377	0.0770923	0.121829	0.102151	0.0968582	0.072397	0.138907	0.0983922	0.0866884	0.114384	0.120931	0.181974	0.0927981	0.139459	0.151276	0.0473976	0.102253	0.0781534	0.0275366	0.0487421	0.0162568	0.04919	0.0348938	0.0745476	0.0362488	0.0213547	0.0275726	0.0129067	0.0140481	0.0438595	0.031341	0.0359878	0.0528991	0.0315034	0.0459235	0.0184075	0.0247777	0.100252	3.15428
9560	-15727.1	-15711.5	-15.63	0.0995896	0.127151	0.118714	0.0633476	0.125661	0.0756462	0.0723941	0.114376	0.102318	0.0837013	0.0789543	0.145391	0.0684942	0.0997801	0.114879	0.117444	0.150624	0.088397	0.0994868	0.113047	0.0485977	0.0957693	0.0767888	0.0240972	0.0360975	0.0224132	0.0364927	0.0410642	0.0827481	0.0335975	0.026376	0.0396085	0.0190979	0.0274961	0.0248422	0.0192299	0.0296238	0.033633	0.0298347	0.057193	0.0282197	0.02145	0.0675863	2.98125
9570	-15728.9	-15712.2	-16.7007	0.0985753	0.11188	0.118714	0.0633476	0.124432	0.0960798	0.0916071	0.11583	0.0825546	0.0968765	0.0574835	0.145897	0.0736285	0.0997801	0.128992	0.12405	0.169352	0.0888559	0.13902	0.131175	0.0446543	0.095227	0.0813009	0.0311285	0.0394997	0.0232505	0.0436893	0.0347391	0.0741184	0.0381734	0.0235652	0.0269016	0.0134925	0.0133849	0.0414704	0.0149281	0.0377539	0.0705684	0.0364318	0.0446387	0.0252663	0.0196482	0.0563578	3.08832
9580	-15733.5	-15717.6	-15.9116	0.101765	0.107044	0.0989464	0.0601727	0.146884	0.101932	0.0721477	0.136335	0.0942141	0.0894837	0.0603564	0.150239	0.0859719	0.116655	0.112323	0.12405	0.14936	0.0647157	0.113839	0.116006	0.0525284	0.0803443	0.0702402	0.0307492	0.0380262	0.0275267	0.0390266	0.0337559	0.0607714	0.0352515	0.0235652	0.0292665	0.00913501	0.0191675	0.0473484	0.0540994	0.0210639	0.0674769	0.019503	0.0416642	0.0244343	0.00342596	0.0786083	3.00942
9590	-15726.5	-15711	-15.4573	0.0877245	0.0857672	0.107491	0.0884805	0.145948	0.0919061	0.0695852	0.120498	0.0861459	0.0914416	0.0811209	0.163306	0.067926	0.0911408	0.106908	0.109324	0.13402	0.0643367	0.106705	0.138482	0.0717948	0.0957567	0.0863742	0.0251488	0.0381203	0.0176399	0.0503406	0.0337559	0.0603807	0.0276357	0.0257144	0.0299217	0.0179325	0.0137751	0.0388864	0.0301047	0.0251341	0.0662051	0.019503	0.0556805	0.0203932	0.0223312	0.0531939	2.96398
9600	-15722.3	-15706.2	-16.1585	0.0978243	0.10548	0.0996079	0.0798245	0.125674	0.0917636	0.0724165	0.128686	0.100368	0.0949245	0.0673433	0.174217	0.0767054	0.0958637	0.106908	0.112715	0.162281	0.0811973	0.108168	0.126528	0.0416823	0.098153	0.0785083	0.0303082	0.03353	0.0209415	0.0411297	0.0428567	0.0604838	0.0302558	0.025494	0.0357012	0.0186511	0.0303984	0.0302326	0.0410227	0.0267543	0.0492806	0.0233842	0.0601363	0.0203932	0.0162063	0.0701071	3.03411
9610	-15733.1	-15716.7	-16.3661	0.0885596	0.0947079	0.163563	0.0771357	0.129527	0.0819526	0.0766224	0.109731	0.0951823	0.0916449	0.0804141	0.135381	0.0792201	0.0844652	0.11149	0.105264	0.161622	0.0990958	0.128099	0.133447	0.0506141	0.0856057	0.0984917	0.0394456	0.0485314	0.0287802	0.0445558	0.0358992	0.0601202	0.0278184	0.0146068	0.0224905	0.0245341	0.0178319	0.0256814	0.0254859	0.0244002	0.0687269	0.0180991	0.0497269	0.0243595	0.0188923	0.07304	3.05486
9620	-15732	-15715.1	-16.9408	0.0894539	0.103999	0.120633	0.082902	0.110525	0.0928205	0.0751486	0.119154	0.0915017	0.0685939	0.0733693	0.147586	0.0780875	0.106484	0.113811	0.126107	0.164196	0.0749381	0.10407	0.116046	0.0644379	0.0930204	0.0779178	0.0330858	0.0592182	0.023064	0.0385039	0.0428608	0.0816509	0.0373204	0.0389252	0.0322006	0.026315	0.0296186	0.0434625	0.020014	0.0257997	0.0755145	0.0437649	0.0527652	0.0166245	0.0302976	0.0665242	3.11233
9630	-15739.1	-15723.3	-15.7935	0.0845299	0.101182	0.114018	0.0665571	0.103521	0.0823944	0.0885129	0.113042	0.0992091	0.0912841	0.0564181	0.164576	0.0679358	0.101666	0.152447	0.104352	0.154239	0.0826188	0.0973604	0.10983	0.0543907	0.0966189	0.0878633	0.0449148	0.0349806	0.0199481	0.0367636	0.0526697	0.0805154	0.0415515	0.0112016	0.0315046	0.0189302	0.02026	0.0423352	0.0233006	0.0171854	0.0563077	0.0270407	0.0479307	0.0371133	0.0231069	0.055477	2.9976
9640	-15727	-15711.4	-15.6533	0.0767858	0.0892569	0.107635	0.0665571	0.131744	0.101024	0.0799616	0.122486	0.0869753	0.0984418	0.0883004	0.138558	0.0677451	0.0868382	0.120764	0.0975176	0.155356	0.0919617	0.113723	0.138357	0.0545697	0.0855996	0.0853336	0.0220309	0.0423739	0.0199481	0.0508136	0.0345131	0.0642825	0.0374277	0.0105046	0.0229818	0.0239256	0.0157679	0.0354793	0.0226854	0.0205838	0.068854	0.0421512	0.0476885	0.0306369	0.024682	0.0607637	2.98359
9650	-15729.8	-15714.3	-15.584	0.0883185	0.104705	0.114194	0.0721388	0.121721	0.08323	0.0698413	0.1307	0.109405	0.0769377	0.0617439	0.138558	0.0804936	0.101494	0.114012	0.107046	0.14515	0.0680793	0.114702	0.142835	0.0432345	0.0895324	0.0812832	0.0292574	0.0303429	0.0192298	0.0420274	0.0304124	0.086881	0.0366682	0.0181519	0.0350604	0.0398467	0.0191615	0.0427168	0.037098	0.0281582	0.0407806	0.0289778	0.0383342	0.0249247	0.0232523	0.0660202	2.97666
9660	-15732.1	-15715.5	-16.585	0.101561	0.104705	0.100619	0.0721688	0.130954	0.0816815	0.0593641	0.113661	0.0827409	0.0956434	0.0900025	0.149671	0.0704032	0.113704	0.121429	0.118703	0.159236	0.0990699	0.126301	0.134083	0.063686	0.0866652	0.078651	0.0335518	0.0303429	0.0151558	0.0629157	0.0540405	0.0489628	0.0342728	0.0138053	0.0389663	0.0227312	0.0311785	0.0345805	0.0274102	0.0226672	0.0704979	0.0276802	0.0462361	0.0194737	0.0212779	0.0663054	3.07676
9670	-15734.4	-15718.2	-16.2469	0.0677915	0.0998082	0.0929689	0.0608983	0.130443	0.0850726	0.089341	0.091079	0.103012	0.108329	0.0853875	0.158582	0.0750869	0.0851501	0.12226	0.116823	0.169178	0.0903937	0.111031	0.125132	0.0553461	0.0922202	0.0946984	0.0382765	0.0300662	0.019309	0.0528098	0.0427494	0.0732587	0.0246786	0.0157385	0.0223341	0.017427	0.011358	0.0487569	0.0411485	0.0356969	0.0592271	0.0329601	0.0571781	0.0169973	0.0255166	0.0674268	3.04295
9680	-15731.5	-15716.1	-15.4635	0.0920353	0.0956841	0.0968113	0.0878621	0.132361	0.0759494	0.0736029	0.100792	0.097399	0.0913965	0.0760733	0.109927	0.0732355	0.085076	0.109056	0.116823	0.1759	0.0846029	0.11495	0.137175	0.0553461	0.094225	0.0791997	0.0382765	0.02593	0.0339609	0.0382679	0.0334101	0.059632	0.03944	0.0361841	0.0221556	0.0104145	0.0291672	0.0471764	0.0286277	0.0207848	0.0768757	0.0190504	0.0372106	0.0334817	0.0157175	0.0633532	2.9646
9690	-15729.5	-15712.7	-16.7519	0.103019	0.116843	0.110401	0.0644837	0.123892	0.0813998	0.0728088	0.126997	0.11504	0.0922123	0.0861677	0.144877	0.0826216	0.0796113	0.106625	0.12966	0.172107	0.0846029	0.124751	0.140933	0.059485	0.0760819	0.0702658	0.0166309	0.0566047	0.0263521	0.0509649	0.032721	0.0679273	0.0429763	0.0375585	0.0198905	0.0210838	0.0208819	0.0358854	0.0170258	0.026661	0.0641749	0.0307627	0.0550149	0.0127452	0.0219624	0.0707347	3.09344
9700	-15726.2	-15710.8	-15.3771	0.0927138	0.104509	0.0858806	0.0693301	0.120888	0.0844789	0.0736609	0.11737	0.102288	0.0784317	0.0771406	0.14099	0.087063	0.0936101	0.11458	0.106135	0.163142	0.0937234	0.108911	0.110862	0.0492826	0.0880723	0.0592587	0.0468051	0.0397749	0.0263521	0.0522007	0.045528	0.0668057	0.0350594	0.020749	0.0260694	0.0234123	0.0144366	0.0450498	0.0267342	0.0392134	0.0568875	0.032483	0.0300979	0.0169197	0.0305578	0.058503	2.95596
9710	-15730.2	-15715.2	-15.0053	0.0683145	0.089576	0.0970113	0.0824533	0.117368	0.104511	0.0610346	0.128257	0.102697	0.0674681	0.0753664	0.13426	0.0715949	0.0953953	0.110844	0.120607	0.163978	0.0861387	0.0978431	0.09808	0.0679881	0.094556	0.0729922	0.029284	0.0372596	0.0241537	0.0522007	0.0400911	0.0790645	0.0414591	0.0130894	0.0386487	0.00605203	0.0194546	0.038541	0.0360787	0.0244309	0.0529106	0.0211373	0.0496493	0.0195537	0.0311663	0.0562251	2.91878
9720	-15728.1	-15711.4	-16.7648	0.0684841	0.109502	0.12839	0.0769653	0.154093	0.0925908	0.0825947	0.113632	0.111363	0.0898055	0.0798343	0.14735	0.0788541	0.0918827	0.0905968	0.127045	0.171374	0.0768308	0.10147	0.123636	0.064333	0.0811928	0.0793395	0.0325919	0.0372388	0.0256541	0.0614737	0.0387166	0.0767784	0.0309126	0.0315389	0.0374366	0.0134436	0.0194546	0.0433423	0.0373238	0.0220493	0.0501822	0.0330718	0.0480239	0.00992815	0.0253027	0.0791057	3.09473
9730	-15723.8	-15708.7	-15.1127	0.0753394	0.100036	0.104784	0.0782797	0.123032	0.0864129	0.0662348	0.116454	0.121546	0.0881116	0.0818866	0.151821	0.0788979	0.0908379	0.108002	0.0988702	0.146034	0.0739553	0.099864	0.130199	0.0435907	0.0928859	0.0768882	0.0255463	0.0309012	0.0185129	0.0371954	0.0386364	0.0704972	0.0269715	0.0150865	0.0322656	0.016508	0.0282638	0.0485781	0.0243587	0.0273901	0.0634766	0.03569	0.033197	0.0199678	0.0288163	0.0737034	2.92953
9740	-15729.5	-15713.8	-15.6805	0.0803901	0.0946281	0.110843	0.0676396	0.10131	0.0919686	0.0809819	0.124459	0.103146	0.11248	0.0837541	0.142248	0.0641003	0.0915951	0.120209	0.139526	0.129511	0.0789036	0.10334	0.126022	0.048586	0.0856517	0.081211	0.045144	0.029953	0.032822	0.0455425	0.0441201	0.0463319	0.0375855	0.0214412	0.0282529	0.0186878	0.0400695	0.0370078	0.0267928	0.0288506	0.0545928	0.0270637	0.0522657	0.0260518	0.019223	0.0620039	2.98631
9750	-15733.4	-15717.4	-16.0485	0.111364	0.0885104	0.0973698	0.0548459	0.137294	0.117835	0.084105	0.119412	0.112513	0.083698	0.0805312	0.111825	0.0910538	0.109127	0.109087	0.107771	0.152852	0.0833524	0.0869608	0.130542	0.0564061	0.0968892	0.0762052	0.0229252	0.051388	0.0282598	0.0433286	0.0289175	0.083529	0.0382121	0.0179336	0.0282529	0.0232871	0.0199768	0.0414718	0.0218068	0.0289228	0.0420306	0.0397831	0.05723	0.0148699	0.0323832	0.0590447	3.0231
9760	-15722.5	-15706.4	-16.0565	0.083845	0.0899111	0.104615	0.0709428	0.145766	0.100983	0.0658569	0.113704	0.0830079	0.0822658	0.0703878	0.142388	0.10021	0.105303	0.109145	0.112014	0.146705	0.0854953	0.0999703	0.118016	0.0720248	0.0962878	0.103165	0.0311875	0.0425515	0.022988	0.0585875	0.0402068	0.0660255	0.0334552	0.0246672	0.0263685	0.0215831	0.0127221	0.044041	0.022523	0.0316589	0.0613143	0.0298154	0.0515041	0.0148699	0.0237497	0.0620815	3.02391
9770	-15726.1	-15709.8	-16.2339	0.0899883	0.0988868	0.0980217	0.0691991	0.125121	0.0972891	0.0732482	0.09903	0.0889436	0.100221	0.0873581	0.132268	0.0809257	0.0946227	0.125385	0.130312	0.152483	0.0790786	0.107358	0.113545	0.0710118	0.113795	0.0781963	0.0276568	0.0326776	0.0403503	0.0408872	0.0445668	0.0744579	0.0283615	0.029913	0.0266792	0.0214472	0.0167188	0.0423339	0.022523	0.0151315	0.0580482	0.0335403	0.0642319	0.0193984	0.0308675	0.0655651	3.04164
